language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,1,0.9466666666666667,0.0,0.9311111111111111,0.9
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,2,0.9328859060402684,0.0,0.912751677852349,0.87248322147651
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,3,0.9630118890356671,0.0,0.9255820105820106,0.8266666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,4,0.9617918313570487,0.0,0.945,0.8266666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,5,0.9428950863213812,0.0,0.9277380952380953,0.7733333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,6,0.9272486772486772,0.0,0.9025291005291005,0.6933333333333334
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,7,0.936,0.0,0.9214765100671141,0.738255033557047
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,1,0.9666666666666667,0.9666666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,2,0.8322147651006712,0.8657718120805369,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,3,0.7133333333333334,0.7733333333333333,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,4,0.4533333333333333,0.5466666666666666,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,5,0.3933333333333333,0.44666666666666666,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,6,0.25333333333333335,0.28,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,7,0.21476510067114093,0.24161073825503357,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,1,0.98,0.98,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,2,0.7046979865771812,0.8322147651006712,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,3,0.56,0.6733333333333333,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,4,0.34,0.5333333333333333,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,5,0.2,0.37333333333333335,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,6,0.11333333333333333,0.15333333333333332,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,7,0.087248322147651,0.1342281879194631,0,0
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,1,0.6833333333333333,0.0,0.6044444444444445,0.44666666666666666
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,2,0.8590604026845637,0.0,0.8210290827740492,0.7449664429530202
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,3,0.869220607661823,0.0,0.8271111111111111,0.4866666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,4,0.8695652173913043,0.0,0.8319232804232805,0.52
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,5,0.8698539176626826,0.0,0.8237724867724867,0.5333333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,6,0.8492063492063492,0.0,0.8169814814814814,0.4866666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,7,0.8773333333333333,0.0,0.8424416746564397,0.5033557046979866
