language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence,random_accuracy,random_f1,random_coherence,majority_accuracy,majority_f1,majority_coherence
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,1,0.9133333333333333,0.0,0.8844444444444445,0.8266666666666667,0.49333333333333335,0.41333333333333333,0.25333333333333335,0.5,0.3333333333333333,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,2,0.8926174496644296,0.0,0.8568232662192393,0.785234899328859,0.4966442953020134,0.41387024608501116,0.2483221476510067,0.5,0.3333333333333333,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,3,0.9624161073825503,0.0,0.908994708994709,0.8133333333333334,0.5140939597315436,0.43926455026455025,0.02666666666666667,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,4,0.9653333333333334,0.0,0.9196428571428571,0.8333333333333334,0.49866666666666665,0.4368042328042328,0.04666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,5,0.964,0.0,0.9253968253968254,0.82,0.524,0.4511349206349206,0.04666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,6,0.944,0.0,0.9046957671957672,0.76,0.48133333333333334,0.4075079365079365,0.013333333333333334,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,1,7,0.9369127516778524,0.0,0.8762916799829551,0.6912751677852349,0.5181208053691275,0.4375945456482369,0.053691275167785234,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,1,0.92,0.0,0.8933333333333333,0.84,0.4766666666666667,0.3977777777777778,0.24,0.5,0.3333333333333333,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,2,0.8825503355704698,0.0,0.843400447427293,0.7651006711409396,0.47315436241610737,0.38926174496644295,0.2214765100671141,0.5,0.3333333333333333,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,3,0.9718120805369127,0.0,0.937037037037037,0.86,0.5181208053691275,0.44611111111111107,0.03333333333333333,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,4,0.9746666666666667,0.0,0.9507936507936507,0.8733333333333333,0.5253333333333333,0.4489761904761905,0.03333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,5,0.9693333333333334,0.0,0.9511904761904761,0.8533333333333334,0.5226666666666666,0.446526455026455,0.06666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,6,0.948,0.0,0.9150132275132276,0.7666666666666667,0.5066666666666667,0.4334126984126984,0.02666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,False,3,7,0.9610738255033557,0.0,0.9391445616277831,0.8120805369127517,0.5114093959731544,0.43566901033343985,0.03355704697986577,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,1,0.58,0.0,0.4422222222222222,0.16666666666666666,0.5366666666666666,0.4533333333333333,0.2866666666666667,0.5,0.3333333333333333,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,2,0.6879194630872483,0.0,0.5838926174496644,0.37583892617449666,0.48322147651006714,0.39373601789709173,0.21476510067114093,0.5,0.3333333333333333,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,3,0.8711409395973154,0.0,0.6596428571428571,0.36666666666666664,0.5100671140939598,0.4398968253968254,0.02,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,4,0.856,0.0,0.613095238095238,0.2866666666666667,0.49866666666666665,0.41724867724867726,0.03333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,5,0.8786666666666667,0.0,0.705489417989418,0.42,0.49866666666666665,0.4376269841269841,0.013333333333333334,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,6,0.852,0.0,0.6108465608465609,0.2733333333333333,0.49733333333333335,0.4301402116402116,0.05333333333333334,0.8,0.4444444444444444,0
tr,morph_disc_no_affix_en,gpt-4,morph-disc,True,3,7,0.8523489932885906,0.0,0.6005113454777884,0.26174496644295303,0.5046979865771812,0.43559976563332264,0.026845637583892617,0.8,0.4444444444444444,0
