task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-gen,False,1,"(0, 10)",5,31,0.26436781609195403,0.28160919540229884
morph-gen,False,1,"(0, 10)",6,43,0.26436781609195403,0.28160919540229884
morph-gen,False,1,"(0, 10)",7,50,0.26436781609195403,0.28160919540229884
morph-gen,False,1,"(0, 10)",8,37,0.26436781609195403,0.28160919540229884
morph-gen,False,1,"(0, 10)",9,5,0.26436781609195403,0.28160919540229884
morph-gen,False,1,"(10, 100)",2,2,0.6666666666666666,0.6944444444444444
morph-gen,False,1,"(10, 100)",3,15,0.6666666666666666,0.6944444444444444
morph-gen,False,1,"(10, 100)",4,31,0.6666666666666666,0.6944444444444444
morph-gen,False,1,"(10, 100)",5,17,0.6666666666666666,0.6944444444444444
morph-gen,False,1,"(10, 100)",6,7,0.6666666666666666,0.6944444444444444
morph-gen,False,1,"(100, 1000)",1,6,0.803921568627451,0.8235294117647058
morph-gen,False,1,"(100, 1000)",2,14,0.803921568627451,0.8235294117647058
morph-gen,False,1,"(100, 1000)",3,18,0.803921568627451,0.8235294117647058
morph-gen,False,1,"(100, 1000)",4,11,0.803921568627451,0.8235294117647058
morph-gen,False,1,"(100, 1000)",5,2,0.803921568627451,0.8235294117647058
morph-gen,False,1,"(1000,)",1,44,0.9473684210526315,0.9473684210526315
morph-gen,False,1,"(1000,)",2,34,0.9473684210526315,0.9473684210526315
morph-gen,False,1,"(1000,)",3,17,0.9473684210526315,0.9473684210526315
morph-gen,False,3,"(0, 10)",4,8,0.3103448275862069,0.3218390804597701
morph-gen,False,3,"(0, 10)",5,31,0.3103448275862069,0.3218390804597701
morph-gen,False,3,"(0, 10)",6,43,0.3103448275862069,0.3218390804597701
morph-gen,False,3,"(0, 10)",7,50,0.3103448275862069,0.3218390804597701
morph-gen,False,3,"(0, 10)",8,37,0.3103448275862069,0.3218390804597701
morph-gen,False,3,"(0, 10)",9,5,0.3103448275862069,0.3218390804597701
morph-gen,False,3,"(10, 100)",2,2,0.5694444444444444,0.5972222222222222
morph-gen,False,3,"(10, 100)",3,15,0.5694444444444444,0.5972222222222222
morph-gen,False,3,"(10, 100)",4,31,0.5694444444444444,0.5972222222222222
morph-gen,False,3,"(10, 100)",5,17,0.5694444444444444,0.5972222222222222
morph-gen,False,3,"(10, 100)",6,7,0.5694444444444444,0.5972222222222222
morph-gen,False,3,"(100, 1000)",1,6,0.7647058823529411,0.7843137254901961
morph-gen,False,3,"(100, 1000)",2,14,0.7647058823529411,0.7843137254901961
morph-gen,False,3,"(100, 1000)",3,18,0.7647058823529411,0.7843137254901961
