language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,1,0.9666666666666667,0.9666666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,2,0.6912751677852349,0.8590604026845637,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,3,0.5866666666666667,0.6866666666666666,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,4,0.30666666666666664,0.5133333333333333,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,5,0.22,0.34,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,6,0.12,0.16,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,7,0.11409395973154363,0.12080536912751678,0,0
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,1,0.9466666666666667,0.0,0.9311111111111111,0.9
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,2,0.9328859060402684,0.0,0.912751677852349,0.87248322147651
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,3,0.9537648612945839,0.0,0.9079497354497355,0.78
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,4,0.9591567852437418,0.0,0.9397566137566138,0.8066666666666666
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,5,0.9468791500664011,0.0,0.9298439153439153,0.78
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,6,0.9285714285714286,0.0,0.902,0.7
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,7,0.9333333333333333,0.0,0.9182806008309364,0.7248322147651006
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,1,0.68,0.0,0.6022222222222222,0.44666666666666666
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,2,0.8355704697986577,0.0,0.7874720357941835,0.6912751677852349
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,3,0.869220607661823,0.0,0.8297407407407407,0.5
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,4,0.8669301712779973,0.0,0.8316031746031746,0.5066666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,5,0.8791500664010624,0.0,0.8375767195767195,0.56
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,6,0.8518518518518519,0.0,0.8206296296296296,0.49333333333333335
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,7,0.8746666666666667,0.0,0.839677213167146,0.4966442953020134
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,1,0.9733333333333334,0.9733333333333334,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,2,0.8120805369127517,0.8590604026845637,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,3,0.6933333333333334,0.7733333333333333,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,4,0.44,0.54,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,5,0.36,0.4,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,6,0.24666666666666667,0.28,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,7,0.21476510067114093,0.2348993288590604,0,0
