language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,1,0.9666666666666667,0.96,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,2,0.8120805369127517,0.8590604026845637,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,3,0.7066666666666667,0.7666666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,4,0.4533333333333333,0.52,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,5,0.34,0.3933333333333333,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,6,0.21333333333333335,0.24,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,7,0.2080536912751678,0.22818791946308725,0,0
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,1,0.9466666666666667,0.0,0.9311111111111111,0.9
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,2,0.9261744966442953,0.0,0.9038031319910514,0.8590604026845637
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,3,0.9590488771466315,0.0,0.9191005291005291,0.8133333333333334
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,4,0.9565217391304348,0.0,0.9367275132275132,0.8133333333333334
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,5,0.9428950863213812,0.0,0.9259867724867725,0.7733333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,6,0.921957671957672,0.0,0.8931322751322751,0.6733333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,7,0.932,0.0,0.9174177053371684,0.7248322147651006
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,1,0.6833333333333333,0.0,0.6022222222222222,0.44
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,2,0.825503355704698,0.0,0.7762863534675615,0.6778523489932886
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,3,0.8639365918097754,0.0,0.8127063492063492,0.4666666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,4,0.8642951251646904,0.0,0.8297354497354497,0.5133333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,5,0.8671978751660027,0.0,0.8199338624338625,0.52
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,6,0.8531746031746031,0.0,0.8219708994708994,0.47333333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,7,0.872,0.0,0.8382017684031107,0.4966442953020134
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,1,0.9733333333333334,0.9733333333333334,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,2,0.6912751677852349,0.8456375838926175,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,3,0.54,0.6666666666666666,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,4,0.29333333333333333,0.5066666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,5,0.19333333333333333,0.34,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,6,0.14666666666666667,0.18666666666666668,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,7,0.11409395973154363,0.1476510067114094,0,0
