language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence,random_accuracy,random_f1,random_coherence,majority_accuracy,majority_f1,majority_coherence
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,1,0.5066666666666667,0.0,0.3822222222222222,0.13333333333333333,0.5266666666666666,0.4444444444444444,0.28,0.5,0.3333333333333333,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,2,0.4882943143812709,0.0,0.3688888888888889,0.13333333333333333,0.5183946488294314,0.44,0.2866666666666667,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,3,0.36644295302013424,0.0,0.31106878306878305,0.02,0.4577181208053691,0.39169047619047614,0.02,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,4,0.5866666666666667,0.0,0.43197089947089945,0.06666666666666667,0.516,0.4426984126984127,0.04666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,5,0.6,0.0,0.4819973544973545,0.12,0.5093333333333333,0.4313518518518518,0.02666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,6,0.6253333333333333,0.0,0.4991269841269841,0.08666666666666667,0.484,0.42177248677248674,0.013333333333333334,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,3,7,0.6389261744966444,0.0,0.4980105465004794,0.11409395973154363,0.5167785234899329,0.4400740385639714,0.026845637583892617,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,1,0.49666666666666665,0.0,0.38666666666666666,0.16666666666666666,0.48333333333333334,0.4066666666666667,0.25333333333333335,0.5,0.3333333333333333,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,2,0.5217391304347826,0.0,0.3911111111111111,0.12666666666666668,0.4882943143812709,0.40888888888888886,0.25333333333333335,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,3,0.43221476510067114,0.0,0.3498174603174603,0.013333333333333334,0.47516778523489933,0.40118518518518514,0.02666666666666667,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,4,0.596,0.0,0.45510317460317457,0.06666666666666667,0.504,0.4431481481481481,0.04666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,5,0.6226666666666667,0.0,0.4654100529100529,0.08,0.49466666666666664,0.4325132275132275,0.02666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,6,0.504,0.0,0.4213994708994709,0.04666666666666667,0.504,0.4302248677248677,0.02666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,True,1,7,0.4228187919463087,0.0,0.3533317353787152,0.026845637583892617,0.5033557046979866,0.42542079471609673,0.03355704697986577,0.8,0.4444444444444444,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,1,0.37333333333333335,0.37333333333333335,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,2,0.06,0.06666666666666667,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,3,0.006666666666666667,0.006666666666666667,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,4,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,5,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,6,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_sent_en,aya-23-8b,morph-gen,True,1,7,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,False,5,1,0.6266666666666667,0.0,0.5244444444444444,0.32,0.5166666666666667,0.4444444444444444,0.3,0.5,0.3333333333333333,0
tr,morph_disc_sent_en,aya-23-8b,morph-disc,False,5,2,0.6555183946488294,0.0,0.5511111111111111,0.3466666666666667,0.5016722408026756,0.41777777777777775,0.24666666666666667,0.4983277591973244,0.3311111111111111,0
