language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence,random_accuracy,random_f1,random_coherence,majority_accuracy,majority_f1,majority_coherence
fi,morph_disc_en,gpt-4,morph-disc,True,1,1,0.5238095238095238,0.0,0.37037037037037035,0.06349206349206349,0.5396825396825397,0.4497354497354497,0.2698412698412698,0.5,0.3333333333333333,0
fi,morph_disc_en,gpt-4,morph-disc,True,1,2,0.4961832061068702,0.0,0.3288288288288288,0.10810810810810811,0.48091603053435117,0.4369369369369369,0.32432432432432434,0.4351145038167939,0.25675675675675674,0
fi,morph_disc_en,gpt-4,morph-disc,True,1,3,0.7790697674418605,0.0,0.44666666666666666,0.05,0.5,0.42134424603174603,0.1,0.7674418604651163,0.41888888888888887,0
fi,morph_disc_en,gpt-4,morph-disc,True,1,4,0.8080808080808081,0.0,0.4714285714285714,0.05,0.5,0.43052579365079363,0.025,0.797979797979798,0.44365079365079363,0
fi,morph_disc_en,gpt-4,morph-disc,True,1,5,0.8941176470588236,0.0,0.7058823529411764,0.47058823529411764,0.4117647058823529,0.3472689075630252,0,0.8,0.4444444444444444,0
fi,morph_disc_en,gpt-4,morph-disc,True,3,1,0.6349206349206349,0.0,0.5343915343915344,0.3333333333333333,0.48412698412698413,0.42328042328042326,0.30158730158730157,0.5,0.3333333333333333,0
fi,morph_disc_en,gpt-4,morph-disc,True,3,2,0.5648854961832062,0.0,0.4144144144144144,0.24324324324324326,0.5114503816793893,0.42342342342342343,0.28378378378378377,0.4351145038167939,0.25675675675675674,0
fi,morph_disc_en,gpt-4,morph-disc,True,3,3,0.8255813953488372,0.0,0.5657142857142857,0.25,0.47093023255813954,0.3969593253968254,0.1125,0.7674418604651163,0.41888888888888887,0
fi,morph_disc_en,gpt-4,morph-disc,True,3,4,0.9191919191919192,0.0,0.866170634920635,0.625,0.4595959595959596,0.38783730158730156,0,0.797979797979798,0.44365079365079363,0
fi,morph_disc_en,gpt-4,morph-disc,True,3,5,0.9529411764705882,0.0,0.8879551820728291,0.7647058823529411,0.49411764705882355,0.45287114845938375,0.058823529411764705,0.8,0.4444444444444444,0
fi,morph_disc_en,gpt-4,morph-disc,False,1,1,0.8571428571428571,0.0,0.8095238095238095,0.7142857142857143,0.46825396825396826,0.37566137566137564,0.19047619047619047,0.5,0.3333333333333333,0
fi,morph_disc_en,gpt-4,morph-disc,False,1,2,0.7480916030534351,0.0,0.6486486486486487,0.5540540540540541,0.46564885496183206,0.4054054054054054,0.28378378378378377,0.4351145038167939,0.25675675675675674,0
fi,morph_disc_en,gpt-4,morph-disc,False,1,3,0.8895348837209303,0.0,0.7343253968253968,0.525,0.49709302325581395,0.4207142857142857,0.0625,0.7674418604651163,0.41888888888888887,0
fi,morph_disc_en,gpt-4,morph-disc,False,1,4,0.8888888888888888,0.0,0.7379464285714286,0.475,0.5252525252525253,0.46794642857142854,0.025,0.797979797979798,0.44365079365079363,0
fi,morph_disc_en,gpt-4,morph-disc,False,1,5,0.9647058823529412,0.0,0.9019607843137255,0.8235294117647058,0.611764705882353,0.5506535947712418,0.11764705882352941,0.8,0.4444444444444444,0
fi,morph_gen_en,gpt-4,morph-gen,True,1,1,0.9365079365079365,0.9365079365079365,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,1,2,0.4246575342465753,0.547945205479452,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,1,3,0.2602739726027397,0.4246575342465753,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,1,4,0.275,0.425,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,1,5,0.0,0.0,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,5,1,0.9523809523809523,0.9523809523809523,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,5,2,0.5405405405405406,0.7432432432432432,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,5,3,0.2125,0.325,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,5,4,0.34375,0.5,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,5,5,0.058823529411764705,0.058823529411764705,0,0,0.0,0,0,0.0,0,0
fi,morph_disc_en,gpt-4,morph-disc,False,3,1,0.8809523809523809,0.0,0.8412698412698413,0.7619047619047619,0.5,0.4126984126984127,0.23809523809523808,0.5,0.3333333333333333,0
fi,morph_disc_en,gpt-4,morph-disc,False,3,2,0.8854961832061069,0.0,0.8333333333333334,0.7972972972972973,0.5038167938931297,0.44594594594594594,0.33783783783783783,0.4351145038167939,0.25675675675675674,0
fi,morph_disc_en,gpt-4,morph-disc,False,3,3,0.9156976744186046,0.0,0.8192460317460317,0.6375,0.561046511627907,0.47904761904761906,0.1375,0.7674418604651163,0.41888888888888887,0
fi,morph_disc_en,gpt-4,morph-disc,False,3,4,0.898989898989899,0.0,0.8671924603174603,0.625,0.5050505050505051,0.42142857142857143,0.05,0.797979797979798,0.44365079365079363,0
fi,morph_disc_en,gpt-4,morph-disc,False,3,5,0.9529411764705882,0.0,0.9066293183940243,0.7647058823529411,0.4235294117647059,0.33352007469654527,0,0.8,0.4444444444444444,0
fi,morph_gen_en,gpt-4,morph-gen,False,3,1,0.873015873015873,0.873015873015873,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,3,2,0.6351351351351351,0.6621621621621622,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,3,3,0.3,0.3375,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,3,4,0.45,0.55,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,3,5,0.0,0.0,0,0,0.0,0,0,0.0,0,0
fi,morph_disc_en,gpt-4,morph-disc,True,5,1,0.6984126984126984,0.0,0.6296296296296297,0.49206349206349204,0.47619047619047616,0.3862433862433862,0.20634920634920634,0.5,0.3333333333333333,0
fi,morph_disc_en,gpt-4,morph-disc,True,5,2,0.732824427480916,0.0,0.6486486486486487,0.5675675675675675,0.5343511450381679,0.5135135135135135,0.3918918918918919,0.4351145038167939,0.25675675675675674,0
fi,morph_disc_en,gpt-4,morph-disc,True,5,3,0.8953488372093024,0.0,0.807936507936508,0.6,0.5261627906976745,0.4227529761904762,0.075,0.7674418604651163,0.41888888888888887,0
fi,morph_disc_en,gpt-4,morph-disc,True,5,4,0.8181818181818182,0.0,0.7632539682539682,0.4,0.46464646464646464,0.3981845238095238,0,0.797979797979798,0.44365079365079363,0
fi,morph_disc_en,gpt-4,morph-disc,True,5,5,0.9764705882352941,0.0,0.9533146591970121,0.8823529411764706,0.47058823529411764,0.40128384687208213,0,0.8,0.4444444444444444,0
fi,morph_gen_en,gpt-4,morph-gen,True,3,1,0.9523809523809523,0.9523809523809523,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,3,2,0.40540540540540543,0.527027027027027,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,3,3,0.2875,0.425,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,3,4,0.0625,0.1875,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,True,3,5,0.0,0.058823529411764705,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,5,1,0.9047619047619048,0.9047619047619048,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,5,2,0.7567567567567568,0.7972972972972973,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,5,3,0.425,0.4875,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,5,4,0.5,0.575,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,5,5,0.29411764705882354,0.29411764705882354,0,0,0.0,0,0,0.0,0,0
fi,morph_disc_en,gpt-4,morph-disc,False,5,1,0.873015873015873,0.0,0.8306878306878307,0.746031746031746,0.4365079365079365,0.3439153439153439,0.15873015873015872,0.5,0.3333333333333333,0
fi,morph_disc_en,gpt-4,morph-disc,False,5,2,0.9541984732824428,0.0,0.9414414414414415,0.918918918918919,0.4580152671755725,0.4189189189189189,0.28378378378378377,0.4351145038167939,0.25675675675675674,0
fi,morph_disc_en,gpt-4,morph-disc,False,5,3,0.938953488372093,0.0,0.897172619047619,0.75,0.5203488372093024,0.44814980158730156,0.075,0.7674418604651163,0.41888888888888887,0
fi,morph_disc_en,gpt-4,morph-disc,False,5,4,0.8787878787878788,0.0,0.8566468253968254,0.525,0.47474747474747475,0.41637896825396825,0.075,0.797979797979798,0.44365079365079363,0
fi,morph_disc_en,gpt-4,morph-disc,False,5,5,0.9764705882352941,0.0,0.9719887955182073,0.8823529411764706,0.4588235294117647,0.36024743230625583,0,0.8,0.4444444444444444,0
fi,morph_gen_en,gpt-4,morph-gen,False,1,1,0.873015873015873,0.873015873015873,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,1,2,0.581081081081081,0.6081081081081081,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,1,3,0.3125,0.3625,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,1,4,0.46875,0.53125,0,0,0.0,0,0,0.0,0,0
fi,morph_gen_en,gpt-4,morph-gen,False,1,5,0.0,0.0,0,0,0.0,0,0,0.0,0,0
