task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-disc,False,1,"(100, 1000)",7,35,0.9251968503937008,0.0
morph-disc,False,1,"(1000,)",1,143,0.9128895184135978,0.0
morph-disc,False,1,"(1000,)",2,239,0.9128895184135978,0.0
morph-disc,False,1,"(1000,)",3,470,0.9128895184135978,0.0
morph-disc,False,1,"(1000,)",4,375,0.9128895184135978,0.0
morph-disc,False,1,"(1000,)",5,135,0.9128895184135978,0.0
morph-disc,False,1,"(1000,)",6,50,0.9128895184135978,0.0
morph-gen,True,1,"(0, 10)",1,1,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(0, 10)",2,14,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(0, 10)",3,25,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(0, 10)",4,40,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(0, 10)",5,66,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(0, 10)",6,92,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(0, 10)",7,110,0.1235632183908046,0.22126436781609196
morph-gen,True,1,"(10, 100)",2,5,0.14423076923076922,0.25961538461538464
morph-gen,True,1,"(10, 100)",3,8,0.14423076923076922,0.25961538461538464
morph-gen,True,1,"(10, 100)",4,12,0.14423076923076922,0.25961538461538464
morph-gen,True,1,"(10, 100)",5,25,0.14423076923076922,0.25961538461538464
morph-gen,True,1,"(10, 100)",6,30,0.14423076923076922,0.25961538461538464
morph-gen,True,1,"(10, 100)",7,24,0.14423076923076922,0.25961538461538464
morph-gen,True,1,"(100, 1000)",1,6,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(100, 1000)",2,11,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(100, 1000)",3,22,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(100, 1000)",4,23,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(100, 1000)",5,25,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(100, 1000)",6,18,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(100, 1000)",7,7,0.33035714285714285,0.42857142857142855
morph-gen,True,1,"(1000,)",1,143,0.605543710021322,0.6929637526652452
morph-gen,True,1,"(1000,)",2,120,0.605543710021322,0.6929637526652452
morph-gen,True,1,"(1000,)",3,95,0.605543710021322,0.6929637526652452
morph-gen,True,1,"(1000,)",4,75,0.605543710021322,0.6929637526652452
morph-gen,True,1,"(1000,)",5,26,0.605543710021322,0.6929637526652452
morph-gen,True,1,"(1000,)",6,10,0.605543710021322,0.6929637526652452
morph-gen,True,3,"(0, 10)",1,1,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(0, 10)",2,14,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(0, 10)",3,24,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(0, 10)",4,39,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(0, 10)",5,67,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(0, 10)",6,82,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(0, 10)",7,114,0.16715542521994134,0.2844574780058651
morph-gen,True,3,"(10, 100)",2,5,0.23300970873786409,0.32038834951456313
morph-gen,True,3,"(10, 100)",3,8,0.23300970873786409,0.32038834951456313
morph-gen,True,3,"(10, 100)",4,12,0.23300970873786409,0.32038834951456313
morph-gen,True,3,"(10, 100)",5,25,0.23300970873786409,0.32038834951456313
morph-gen,True,3,"(10, 100)",6,29,0.23300970873786409,0.32038834951456313
morph-gen,True,3,"(10, 100)",7,24,0.23300970873786409,0.32038834951456313
morph-gen,True,3,"(100, 1000)",1,6,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(100, 1000)",2,11,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(100, 1000)",3,22,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(100, 1000)",4,22,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(100, 1000)",5,25,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(100, 1000)",6,17,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(100, 1000)",7,7,0.37272727272727274,0.5272727272727272
morph-gen,True,3,"(1000,)",1,143,0.6328293736501079,0.714902807775378
morph-gen,True,3,"(1000,)",2,120,0.6328293736501079,0.714902807775378
morph-gen,True,3,"(1000,)",3,92,0.6328293736501079,0.714902807775378
morph-gen,True,3,"(1000,)",4,73,0.6328293736501079,0.714902807775378
morph-gen,True,3,"(1000,)",5,25,0.6328293736501079,0.714902807775378
morph-gen,True,3,"(1000,)",6,10,0.6328293736501079,0.714902807775378
morph-disc,True,3,"(0, 10)",1,1,0.885730528709494,0.0
morph-disc,True,3,"(0, 10)",2,28,0.885730528709494,0.0
morph-disc,True,3,"(0, 10)",3,125,0.885730528709494,0.0
morph-disc,True,3,"(0, 10)",4,200,0.885730528709494,0.0
morph-disc,True,3,"(0, 10)",5,355,0.885730528709494,0.0
morph-disc,True,3,"(0, 10)",6,460,0.885730528709494,0.0
morph-disc,True,3,"(0, 10)",7,590,0.885730528709494,0.0
morph-disc,True,3,"(10, 100)",2,10,0.8705882352941177,0.0
morph-disc,True,3,"(10, 100)",3,40,0.8705882352941177,0.0
morph-disc,True,3,"(10, 100)",4,60,0.8705882352941177,0.0
morph-disc,True,3,"(10, 100)",5,130,0.8705882352941177,0.0
morph-disc,True,3,"(10, 100)",6,150,0.8705882352941177,0.0
morph-disc,True,3,"(10, 100)",7,120,0.8705882352941177,0.0
morph-disc,True,3,"(100, 1000)",1,6,0.905511811023622,0.0
morph-disc,True,3,"(100, 1000)",2,22,0.905511811023622,0.0
morph-disc,True,3,"(100, 1000)",3,110,0.905511811023622,0.0
morph-disc,True,3,"(100, 1000)",4,115,0.905511811023622,0.0
morph-disc,True,3,"(100, 1000)",5,130,0.905511811023622,0.0
