task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-disc,False,3,"(0, 10)",6,750,0.9298875329026083,0.0
morph-disc,False,3,"(0, 10)",7,745,0.9298875329026083,0.0
morph-disc,False,3,"(100, 1000)",1,4,0.5,0.0
morph-disc,False,3,"(1000,)",1,6,0.8333333333333334,0.0
morph-gen,False,1,"(0, 10)",1,140,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(0, 10)",2,150,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(0, 10)",3,150,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(0, 10)",4,146,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(0, 10)",5,150,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(0, 10)",6,150,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(0, 10)",7,145,0.48205625606207564,0.5198836081474297
morph-gen,False,1,"(100, 1000)",1,4,1.0,1.0
morph-gen,False,1,"(1000,)",1,6,1.0,1.0
morph-disc,False,5,"(0, 10)",1,140,0.9262981574539364,0.0
morph-disc,False,5,"(0, 10)",2,299,0.9262981574539364,0.0
morph-disc,False,5,"(0, 10)",3,745,0.9262981574539364,0.0
morph-disc,False,5,"(0, 10)",4,750,0.9262981574539364,0.0
morph-disc,False,5,"(0, 10)",5,750,0.9262981574539364,0.0
morph-disc,False,5,"(0, 10)",6,750,0.9262981574539364,0.0
morph-disc,False,5,"(0, 10)",7,745,0.9262981574539364,0.0
morph-disc,False,5,"(100, 1000)",1,4,0.75,0.0
morph-disc,False,5,"(1000,)",1,6,0.8333333333333334,0.0
