language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,1,0.9733333333333334,0.9666666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,2,0.825503355704698,0.8590604026845637,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,3,0.68,0.7266666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,4,0.43333333333333335,0.52,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,5,0.36,0.4066666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,6,0.28,0.31333333333333335,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,False,5,7,0.20134228187919462,0.22818791946308725,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,1,0.9866666666666667,0.9866666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,2,0.6845637583892618,0.8523489932885906,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,3,0.56,0.7266666666666667,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,4,0.32,0.5266666666666666,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,5,0.19333333333333333,0.32,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,6,0.12,0.16666666666666666,0,0
tr,morph_gen_en,gpt-4-0125-preview,morph-gen,True,5,7,0.10738255033557047,0.11409395973154363,0,0
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,1,0.67,0.0,0.5866666666666667,0.42
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,2,0.8322147651006712,0.0,0.785234899328859,0.6912751677852349
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,3,0.8652575957727873,0.0,0.8209232804232804,0.5066666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,4,0.8642951251646904,0.0,0.8241507936507936,0.5
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,5,0.8725099601593626,0.0,0.8214338624338624,0.5533333333333333
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,6,0.8492063492063492,0.0,0.8157698412698412,0.5
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,True,5,7,0.876,0.0,0.840540108660914,0.4966442953020134
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,1,0.95,0.0,0.9333333333333333,0.9
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,2,0.9228187919463087,0.0,0.8993288590604027,0.8523489932885906
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,3,0.9630118890356671,0.0,0.9276984126984127,0.8266666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,4,0.9591567852437418,0.0,0.9454047619047619,0.82
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,5,0.949535192563081,0.0,0.9337566137566138,0.78
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,6,0.9285714285714286,0.0,0.9053015873015873,0.7066666666666667
tr,morph_disc_en,gpt-4-0125-preview,morph-disc,False,5,7,0.9373333333333334,0.0,0.9226696495152871,0.738255033557047
