task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-gen,False,5,"(0, 10)",6,8,0.8085106382978723,0.7914893617021277
morph-gen,False,5,"(10, 100)",1,3,1.0,1.0
morph-gen,False,5,"(10, 100)",3,1,1.0,1.0
morph-gen,False,5,"(100, 1000)",1,2,1.0,1.0
morph-gen,False,5,"(100, 1000)",3,1,1.0,1.0
morph-gen,True,3,"(0, 10)",1,46,0.6115702479338843,0.640495867768595
morph-gen,True,3,"(0, 10)",2,47,0.6115702479338843,0.640495867768595
morph-gen,True,3,"(0, 10)",3,48,0.6115702479338843,0.640495867768595
morph-gen,True,3,"(0, 10)",4,49,0.6115702479338843,0.640495867768595
morph-gen,True,3,"(0, 10)",5,44,0.6115702479338843,0.640495867768595
morph-gen,True,3,"(0, 10)",6,8,0.6115702479338843,0.640495867768595
morph-disc,False,3,"(0, 10)",1,41,1.0,1.0
morph-disc,False,3,"(0, 10)",2,47,1.0,1.0
morph-disc,False,3,"(0, 10)",3,46,1.0,1.0
morph-disc,False,3,"(0, 10)",4,49,1.0,1.0
morph-disc,False,3,"(0, 10)",5,44,1.0,1.0
morph-disc,False,3,"(0, 10)",6,8,1.0,1.0
morph-disc,False,3,"(10, 100)",1,3,1.0,1.0
morph-disc,False,3,"(10, 100)",3,1,1.0,1.0
morph-disc,False,3,"(100, 1000)",1,2,1.0,1.0
morph-disc,False,3,"(100, 1000)",3,1,1.0,1.0
